fly_id,bin_start,genotype,sex,treatment,MT_sum,Pn_var,bin_index,state,state_label
M13_09_25_25_Ch27,2025-09-28 10:25:00,SSS,Male,VEH,0.0,0.0,593,0,Healthy
M13_09_25_25_Ch27,2025-09-28 10:30:00,SSS,Male,VEH,0.0,0.0,594,0,Healthy
M13_09_25_25_Ch27,2025-09-28 10:35:00,SSS,Male,VEH,0.0,0.0,595,0,Healthy
M13_09_25_25_Ch27,2025-09-28 10:40:00,SSS,Male,VEH,0.0,0.0,596,0,Healthy
M13_09_25_25_Ch27,2025-09-28 10:45:00,SSS,Male,VEH,0.0,0.0,597,0,Healthy
M13_09_25_25_Ch27,2025-09-28 10:50:00,SSS,Male,VEH,0.0,0.0,598,0,Healthy
M13_09_25_25_Ch27,2025-09-28 10:55:00,SSS,Male,VEH,0.0,0.0,599,0,Healthy
M13_09_25_25_Ch27,2025-09-28 11:00:00,SSS,Male,VEH,0.0,0.0,600,0,Healthy
M13_09_25_25_Ch27,2025-09-28 11:05:00,SSS,Male,VEH,0.0,0.0,601,0,Healthy
M13_09_25_25_Ch27,2025-09-28 11:10:00,SSS,Male,VEH,0.0,0.0,602,0,Healthy
M13_09_25_25_Ch27,2025-09-28 11:15:00,SSS,Male,VEH,0.0,0.0,603,0,Healthy
M13_09_25_25_Ch27,2025-09-28 11:20:00,SSS,Male,VEH,0.0,0.0,604,0,Healthy
M13_09_25_25_Ch27,2025-09-28 11:25:00,SSS,Male,VEH,0.0,0.0,605,0,Healthy
M13_09_25_25_Ch27,2025-09-28 11:30:00,SSS,Male,VEH,0.0,0.0,606,0,Healthy
M13_09_25_25_Ch27,2025-09-28 11:35:00,SSS,Male,VEH,0.0,0.0,607,0,Healthy
M13_09_25_25_Ch27,2025-09-28 11:40:00,SSS,Male,VEH,0.0,0.0,608,0,Healthy
M13_09_25_25_Ch27,2025-09-28 11:45:00,SSS,Male,VEH,0.0,0.0,609,0,Healthy
M13_09_25_25_Ch27,2025-09-28 11:50:00,SSS,Male,VEH,0.0,0.0,610,0,Healthy
M13_09_25_25_Ch27,2025-09-28 11:55:00,SSS,Male,VEH,0.0,0.0,611,0,Healthy
M13_09_25_25_Ch27,2025-09-28 12:00:00,SSS,Male,VEH,0.0,0.0,612,0,Healthy
M13_09_25_25_Ch27,2025-09-28 12:05:00,SSS,Male,VEH,0.0,0.0,613,0,Healthy
M13_09_25_25_Ch27,2025-09-28 12:10:00,SSS,Male,VEH,0.0,0.0,614,0,Healthy
M13_09_25_25_Ch27,2025-09-28 12:15:00,SSS,Male,VEH,0.0,0.0,615,0,Healthy
M13_09_25_25_Ch27,2025-09-28 12:20:00,SSS,Male,VEH,0.0,0.0,616,0,Healthy
M13_09_25_25_Ch27,2025-09-28 12:25:00,SSS,Male,VEH,0.0,0.0,617,0,Healthy
M13_09_25_25_Ch27,2025-09-28 12:30:00,SSS,Male,VEH,0.0,0.0,618,0,Healthy
M13_09_25_25_Ch27,2025-09-28 12:35:00,SSS,Male,VEH,0.0,0.0,619,0,Healthy
M13_09_25_25_Ch27,2025-09-28 12:40:00,SSS,Male,VEH,0.0,0.0,620,0,Healthy
M13_09_25_25_Ch27,2025-09-28 12:45:00,SSS,Male,VEH,0.0,0.0,621,0,Healthy
M13_09_25_25_Ch27,2025-09-28 12:50:00,SSS,Male,VEH,0.0,0.0,622,0,Healthy
M13_09_25_25_Ch27,2025-09-28 12:55:00,SSS,Male,VEH,0.0,0.0,623,0,Healthy
M13_09_25_25_Ch27,2025-09-28 13:00:00,SSS,Male,VEH,0.0,0.0,624,0,Healthy
M13_09_25_25_Ch27,2025-09-28 13:05:00,SSS,Male,VEH,0.0,0.0,625,0,Healthy
M13_09_25_25_Ch27,2025-09-28 13:10:00,SSS,Male,VEH,0.0,0.0,626,0,Healthy
M13_09_25_25_Ch27,2025-09-28 13:15:00,SSS,Male,VEH,0.0,0.0,627,0,Healthy
M13_09_25_25_Ch27,2025-09-28 13:20:00,SSS,Male,VEH,0.0,0.0,628,0,Healthy
M13_09_25_25_Ch27,2025-09-28 13:25:00,SSS,Male,VEH,0.0,0.0,629,0,Healthy
M13_09_25_25_Ch27,2025-09-28 13:30:00,SSS,Male,VEH,0.0,0.0,630,0,Healthy
M13_09_25_25_Ch27,2025-09-28 13:35:00,SSS,Male,VEH,0.0,0.0,631,0,Healthy
M13_09_25_25_Ch27,2025-09-28 13:40:00,SSS,Male,VEH,0.0,0.0,632,0,Healthy
M13_09_25_25_Ch27,2025-09-28 13:45:00,SSS,Male,VEH,0.0,0.0,633,0,Healthy
M13_09_25_25_Ch27,2025-09-28 13:50:00,SSS,Male,VEH,0.0,0.0,634,0,Healthy
M13_09_25_25_Ch27,2025-09-28 13:55:00,SSS,Male,VEH,0.0,0.0,635,0,Healthy
M13_09_25_25_Ch27,2025-09-28 14:00:00,SSS,Male,VEH,0.0,0.0,636,2,Critical
M13_09_25_25_Ch27,2025-09-28 14:05:00,SSS,Male,VEH,0.0,0.0,637,1,Declining
M13_09_25_25_Ch27,2025-09-28 14:10:00,SSS,Male,VEH,0.0,0.0,638,1,Declining
M13_09_25_25_Ch27,2025-09-28 14:15:00,SSS,Male,VEH,0.0,0.0,639,1,Declining
M13_09_25_25_Ch27,2025-09-28 14:20:00,SSS,Male,VEH,0.0,0.0,640,1,Declining
M13_09_25_25_Ch27,2025-09-28 14:25:00,SSS,Male,VEH,0.0,0.0,641,1,Declining
M13_09_25_25_Ch27,2025-09-28 14:30:00,SSS,Male,VEH,0.0,0.0,642,2,Critical
M13_09_25_25_Ch27,2025-09-28 14:35:00,SSS,Male,VEH,0.0,0.0,643,2,Critical
M13_09_25_25_Ch27,2025-09-28 14:40:00,SSS,Male,VEH,0.0,0.0,644,2,Critical
M13_09_25_25_Ch27,2025-09-28 14:45:00,SSS,Male,VEH,0.0,0.0,645,1,Declining
M13_09_25_25_Ch27,2025-09-28 14:50:00,SSS,Male,VEH,0.0,0.0,646,1,Declining
M13_09_25_25_Ch27,2025-09-28 14:55:00,SSS,Male,VEH,0.0,0.0,647,1,Declining
M13_09_25_25_Ch27,2025-09-28 15:00:00,SSS,Male,VEH,0.0,0.0,648,1,Declining
M13_09_25_25_Ch27,2025-09-28 15:05:00,SSS,Male,VEH,0.0,0.0,649,1,Declining
M13_09_25_25_Ch27,2025-09-28 15:10:00,SSS,Male,VEH,0.0,0.0,650,1,Declining
M13_09_25_25_Ch27,2025-09-28 15:15:00,SSS,Male,VEH,0.0,0.0,651,1,Declining
M13_09_25_25_Ch27,2025-09-28 15:20:00,SSS,Male,VEH,0.0,0.0,652,1,Declining
M13_09_25_25_Ch27,2025-09-28 15:25:00,SSS,Male,VEH,0.0,0.0,653,1,Declining
M13_09_25_25_Ch27,2025-09-28 15:30:00,SSS,Male,VEH,0.0,0.0,654,1,Declining
M13_09_25_25_Ch27,2025-09-28 15:35:00,SSS,Male,VEH,0.0,0.0,655,1,Declining
M13_09_25_25_Ch27,2025-09-28 15:40:00,SSS,Male,VEH,0.0,0.0,656,1,Declining
M13_09_25_25_Ch27,2025-09-28 15:45:00,SSS,Male,VEH,0.0,0.0,657,1,Declining
M13_09_25_25_Ch27,2025-09-28 15:50:00,SSS,Male,VEH,0.0,0.0,658,1,Declining
M13_09_25_25_Ch27,2025-09-28 15:55:00,SSS,Male,VEH,0.0,0.0,659,1,Declining
M13_09_25_25_Ch27,2025-09-28 16:00:00,SSS,Male,VEH,0.0,0.0,660,1,Declining
M13_09_25_25_Ch27,2025-09-28 16:05:00,SSS,Male,VEH,0.0,0.0,661,1,Declining
M13_09_25_25_Ch27,2025-09-28 16:10:00,SSS,Male,VEH,0.0,0.0,662,1,Declining
M13_09_25_25_Ch27,2025-09-28 16:15:00,SSS,Male,VEH,0.0,0.0,663,1,Declining
M13_09_25_25_Ch27,2025-09-28 16:20:00,SSS,Male,VEH,0.0,0.0,664,1,Declining
M13_09_25_25_Ch27,2025-09-28 16:25:00,SSS,Male,VEH,0.0,0.0,665,1,Declining
M13_09_25_25_Ch27,2025-09-28 16:30:00,SSS,Male,VEH,0.0,0.0,666,1,Declining
M13_09_25_25_Ch27,2025-09-28 16:35:00,SSS,Male,VEH,0.0,0.0,667,1,Declining
M13_09_25_25_Ch27,2025-09-28 16:40:00,SSS,Male,VEH,0.0,0.0,668,1,Declining
M13_09_25_25_Ch27,2025-09-28 16:45:00,SSS,Male,VEH,0.0,0.0,669,1,Declining
M13_09_25_25_Ch27,2025-09-28 16:50:00,SSS,Male,VEH,0.0,0.0,670,1,Declining
M13_09_25_25_Ch27,2025-09-28 16:55:00,SSS,Male,VEH,0.0,0.0,671,1,Declining
M13_09_25_25_Ch27,2025-09-28 17:00:00,SSS,Male,VEH,0.0,0.0,672,1,Declining
M13_09_25_25_Ch27,2025-09-28 17:05:00,SSS,Male,VEH,0.0,0.0,673,2,Critical
M13_09_25_25_Ch27,2025-09-28 17:10:00,SSS,Male,VEH,0.0,0.0,674,1,Declining
M13_09_25_25_Ch27,2025-09-28 17:15:00,SSS,Male,VEH,0.0,0.0,675,1,Declining
M13_09_25_25_Ch27,2025-09-28 17:20:00,SSS,Male,VEH,0.0,0.0,676,1,Declining
M13_09_25_25_Ch27,2025-09-28 17:25:00,SSS,Male,VEH,0.0,0.0,677,1,Declining
M13_09_25_25_Ch27,2025-09-28 17:30:00,SSS,Male,VEH,0.0,0.0,678,1,Declining
M13_09_25_25_Ch27,2025-09-28 17:35:00,SSS,Male,VEH,0.0,0.0,679,1,Declining
M13_09_25_25_Ch27,2025-09-28 17:40:00,SSS,Male,VEH,0.0,0.0,680,1,Declining
M13_09_25_25_Ch27,2025-09-28 17:45:00,SSS,Male,VEH,0.0,0.0,681,1,Declining
M13_09_25_25_Ch27,2025-09-28 17:50:00,SSS,Male,VEH,0.0,0.0,682,1,Declining
M13_09_25_25_Ch27,2025-09-28 17:55:00,SSS,Male,VEH,0.0,0.0,683,1,Declining
M13_09_25_25_Ch27,2025-09-28 18:00:00,SSS,Male,VEH,0.0,0.0,684,1,Declining
M13_09_25_25_Ch27,2025-09-28 18:05:00,SSS,Male,VEH,0.0,0.0,685,2,Critical
M13_09_25_25_Ch27,2025-09-28 18:10:00,SSS,Male,VEH,0.0,0.0,686,2,Critical
M13_09_25_25_Ch27,2025-09-28 18:15:00,SSS,Male,VEH,0.0,0.0,687,2,Critical
M13_09_25_25_Ch27,2025-09-28 18:20:00,SSS,Male,VEH,0.0,0.0,688,2,Critical
M13_09_25_25_Ch27,2025-09-28 18:25:00,SSS,Male,VEH,0.0,0.0,689,1,Declining
M13_09_25_25_Ch27,2025-09-28 18:30:00,SSS,Male,VEH,0.0,0.0,690,1,Declining
M13_09_25_25_Ch27,2025-09-28 18:35:00,SSS,Male,VEH,0.0,0.0,691,1,Declining
M13_09_25_25_Ch27,2025-09-28 18:40:00,SSS,Male,VEH,0.0,0.0,692,1,Declining
M13_09_25_25_Ch27,2025-09-28 18:45:00,SSS,Male,VEH,0.0,0.0,693,1,Declining
M13_09_25_25_Ch27,2025-09-28 18:50:00,SSS,Male,VEH,0.0,0.0,694,1,Declining
M13_09_25_25_Ch27,2025-09-28 18:55:00,SSS,Male,VEH,0.0,0.0,695,2,Critical
M13_09_25_25_Ch27,2025-09-28 19:00:00,SSS,Male,VEH,0.0,0.0,696,2,Critical
M13_09_25_25_Ch27,2025-09-28 19:05:00,SSS,Male,VEH,0.0,0.0,697,1,Declining
M13_09_25_25_Ch27,2025-09-28 19:10:00,SSS,Male,VEH,0.0,0.0,698,1,Declining
M13_09_25_25_Ch27,2025-09-28 19:15:00,SSS,Male,VEH,0.0,0.0,699,1,Declining
M13_09_25_25_Ch27,2025-09-28 19:20:00,SSS,Male,VEH,0.0,0.0,700,1,Declining
M13_09_25_25_Ch27,2025-09-28 19:25:00,SSS,Male,VEH,0.0,0.0,701,1,Declining
M13_09_25_25_Ch27,2025-09-28 19:30:00,SSS,Male,VEH,0.0,0.0,702,1,Declining
M13_09_25_25_Ch27,2025-09-28 19:35:00,SSS,Male,VEH,0.0,0.0,703,1,Declining
M13_09_25_25_Ch27,2025-09-28 19:40:00,SSS,Male,VEH,0.0,0.0,704,2,Critical
M13_09_25_25_Ch27,2025-09-28 19:45:00,SSS,Male,VEH,0.0,0.0,705,2,Critical
M13_09_25_25_Ch27,2025-09-28 19:50:00,SSS,Male,VEH,0.0,0.0,706,2,Critical
M13_09_25_25_Ch27,2025-09-28 19:55:00,SSS,Male,VEH,0.0,0.0,707,2,Critical
M13_09_25_25_Ch27,2025-09-28 20:00:00,SSS,Male,VEH,0.0,0.0,708,2,Critical
M13_09_25_25_Ch27,2025-09-28 20:05:00,SSS,Male,VEH,0.0,0.0,709,1,Declining
M13_09_25_25_Ch27,2025-09-28 20:10:00,SSS,Male,VEH,0.0,0.0,710,1,Declining
M13_09_25_25_Ch27,2025-09-28 20:15:00,SSS,Male,VEH,0.0,0.0,711,1,Declining
M13_09_25_25_Ch27,2025-09-28 20:20:00,SSS,Male,VEH,0.0,0.0,712,1,Declining
M13_09_25_25_Ch27,2025-09-28 20:25:00,SSS,Male,VEH,0.0,0.0,713,1,Declining
M13_09_25_25_Ch27,2025-09-28 20:30:00,SSS,Male,VEH,0.0,0.0,714,1,Declining
M13_09_25_25_Ch27,2025-09-28 20:35:00,SSS,Male,VEH,0.0,0.0,715,1,Declining
M13_09_25_25_Ch27,2025-09-28 20:40:00,SSS,Male,VEH,0.0,0.0,716,1,Declining
M13_09_25_25_Ch27,2025-09-28 20:45:00,SSS,Male,VEH,0.0,0.0,717,1,Declining
M13_09_25_25_Ch27,2025-09-28 20:50:00,SSS,Male,VEH,0.0,0.0,718,1,Declining
M13_09_25_25_Ch27,2025-09-28 20:55:00,SSS,Male,VEH,0.0,0.0,719,1,Declining
M13_09_25_25_Ch27,2025-09-28 21:00:00,SSS,Male,VEH,0.0,0.0,720,1,Declining
M13_09_25_25_Ch27,2025-09-28 21:05:00,SSS,Male,VEH,0.0,0.0,721,1,Declining
M13_09_25_25_Ch27,2025-09-28 21:10:00,SSS,Male,VEH,0.0,0.0,722,1,Declining
M13_09_25_25_Ch27,2025-09-28 21:15:00,SSS,Male,VEH,0.0,0.0,723,1,Declining
M13_09_25_25_Ch27,2025-09-28 21:20:00,SSS,Male,VEH,0.0,0.0,724,2,Critical
M13_09_25_25_Ch27,2025-09-28 21:25:00,SSS,Male,VEH,0.0,0.0,725,1,Declining
M13_09_25_25_Ch27,2025-09-28 21:30:00,SSS,Male,VEH,0.0,0.0,726,1,Declining
M13_09_25_25_Ch27,2025-09-28 21:35:00,SSS,Male,VEH,0.0,0.0,727,1,Declining
M13_09_25_25_Ch27,2025-09-28 21:40:00,SSS,Male,VEH,0.0,0.0,728,2,Critical
M13_09_25_25_Ch27,2025-09-28 21:45:00,SSS,Male,VEH,0.0,0.0,729,2,Critical
M13_09_25_25_Ch27,2025-09-28 21:50:00,SSS,Male,VEH,0.0,0.0,730,2,Critical
M13_09_25_25_Ch27,2025-09-28 21:55:00,SSS,Male,VEH,0.0,0.0,731,2,Critical
M13_09_25_25_Ch27,2025-09-28 22:00:00,SSS,Male,VEH,0.0,0.0,732,2,Critical
M13_09_25_25_Ch27,2025-09-28 22:05:00,SSS,Male,VEH,0.0,0.0,733,1,Declining
M13_09_25_25_Ch27,2025-09-28 22:10:00,SSS,Male,VEH,0.0,0.0,734,1,Declining
M13_09_25_25_Ch27,2025-09-28 22:15:00,SSS,Male,VEH,0.0,0.0,735,1,Declining
M13_09_25_25_Ch27,2025-09-28 22:20:00,SSS,Male,VEH,0.0,0.0,736,1,Declining
M13_09_25_25_Ch27,2025-09-28 22:25:00,SSS,Male,VEH,0.0,0.0,737,1,Declining
M13_09_25_25_Ch27,2025-09-28 22:30:00,SSS,Male,VEH,0.0,0.0,738,1,Declining
M13_09_25_25_Ch27,2025-09-28 22:35:00,SSS,Male,VEH,0.0,0.0,739,1,Declining
M13_09_25_25_Ch27,2025-09-28 22:40:00,SSS,Male,VEH,0.0,0.0,740,1,Declining
M13_09_25_25_Ch27,2025-09-28 22:45:00,SSS,Male,VEH,0.0,0.0,741,1,Declining
M13_09_25_25_Ch27,2025-09-28 22:50:00,SSS,Male,VEH,0.0,0.0,742,1,Declining
M13_09_25_25_Ch27,2025-09-28 22:55:00,SSS,Male,VEH,0.0,0.0,743,1,Declining
M13_09_25_25_Ch27,2025-09-28 23:00:00,SSS,Male,VEH,0.0,0.0,744,1,Declining
M13_09_25_25_Ch27,2025-09-28 23:05:00,SSS,Male,VEH,0.0,0.0,745,1,Declining
M13_09_25_25_Ch27,2025-09-28 23:10:00,SSS,Male,VEH,0.0,0.0,746,1,Declining
M13_09_25_25_Ch27,2025-09-28 23:15:00,SSS,Male,VEH,0.0,0.0,747,1,Declining
M13_09_25_25_Ch27,2025-09-28 23:20:00,SSS,Male,VEH,0.0,0.0,748,2,Critical
M13_09_25_25_Ch27,2025-09-28 23:25:00,SSS,Male,VEH,0.0,0.0,749,2,Critical
M13_09_25_25_Ch27,2025-09-28 23:30:00,SSS,Male,VEH,0.0,0.0,750,2,Critical
M13_09_25_25_Ch27,2025-09-28 23:35:00,SSS,Male,VEH,0.0,0.0,751,2,Critical
M13_09_25_25_Ch27,2025-09-28 23:40:00,SSS,Male,VEH,0.0,0.0,752,2,Critical
M13_09_25_25_Ch27,2025-09-28 23:45:00,SSS,Male,VEH,0.0,0.0,753,1,Declining
M13_09_25_25_Ch27,2025-09-28 23:50:00,SSS,Male,VEH,0.0,0.0,754,1,Declining
M13_09_25_25_Ch27,2025-09-28 23:55:00,SSS,Male,VEH,0.0,0.0,755,1,Declining
M13_09_25_25_Ch27,2025-09-29 00:00:00,SSS,Male,VEH,0.0,0.0,756,2,Critical
M13_09_25_25_Ch27,2025-09-29 00:05:00,SSS,Male,VEH,0.0,0.0,757,2,Critical
M13_09_25_25_Ch27,2025-09-29 00:10:00,SSS,Male,VEH,0.0,0.0,758,1,Declining
M13_09_25_25_Ch27,2025-09-29 00:15:00,SSS,Male,VEH,0.0,0.0,759,1,Declining
M13_09_25_25_Ch27,2025-09-29 00:20:00,SSS,Male,VEH,0.0,0.0,760,1,Declining
M13_09_25_25_Ch27,2025-09-29 00:25:00,SSS,Male,VEH,0.0,0.0,761,2,Critical
M13_09_25_25_Ch27,2025-09-29 00:30:00,SSS,Male,VEH,0.0,0.0,762,1,Declining
M13_09_25_25_Ch27,2025-09-29 00:35:00,SSS,Male,VEH,0.0,0.0,763,1,Declining
M13_09_25_25_Ch27,2025-09-29 00:40:00,SSS,Male,VEH,0.0,0.0,764,1,Declining
M13_09_25_25_Ch27,2025-09-29 00:45:00,SSS,Male,VEH,0.0,0.0,765,1,Declining
M13_09_25_25_Ch27,2025-09-29 00:50:00,SSS,Male,VEH,0.0,0.0,766,1,Declining
M13_09_25_25_Ch27,2025-09-29 00:55:00,SSS,Male,VEH,0.0,0.0,767,1,Declining
M13_09_25_25_Ch27,2025-09-29 01:00:00,SSS,Male,VEH,0.0,0.0,768,1,Declining
M13_09_25_25_Ch27,2025-09-29 01:05:00,SSS,Male,VEH,0.0,0.0,769,1,Declining
M13_09_25_25_Ch27,2025-09-29 01:10:00,SSS,Male,VEH,0.0,0.0,770,1,Declining
M13_09_25_25_Ch27,2025-09-29 01:15:00,SSS,Male,VEH,0.0,0.0,771,1,Declining
M13_09_25_25_Ch27,2025-09-29 01:20:00,SSS,Male,VEH,0.0,0.0,772,1,Declining
M13_09_25_25_Ch27,2025-09-29 01:25:00,SSS,Male,VEH,0.0,0.0,773,1,Declining
M13_09_25_25_Ch27,2025-09-29 01:30:00,SSS,Male,VEH,0.0,0.0,774,1,Declining
M13_09_25_25_Ch27,2025-09-29 01:35:00,SSS,Male,VEH,0.0,0.0,775,1,Declining
M13_09_25_25_Ch27,2025-09-29 01:40:00,SSS,Male,VEH,0.0,0.0,776,1,Declining
M13_09_25_25_Ch27,2025-09-29 01:45:00,SSS,Male,VEH,0.0,0.0,777,1,Declining
M13_09_25_25_Ch27,2025-09-29 01:50:00,SSS,Male,VEH,0.0,0.0,778,1,Declining
M13_09_25_25_Ch27,2025-09-29 01:55:00,SSS,Male,VEH,0.0,0.0,779,1,Declining
M13_09_25_25_Ch27,2025-09-29 02:00:00,SSS,Male,VEH,0.0,0.0,780,1,Declining
M13_09_25_25_Ch27,2025-09-29 02:05:00,SSS,Male,VEH,0.0,0.0,781,0,Healthy
M13_09_25_25_Ch27,2025-09-29 02:10:00,SSS,Male,VEH,0.0,0.0,782,0,Healthy
M13_09_25_25_Ch27,2025-09-29 02:15:00,SSS,Male,VEH,0.0,0.0,783,0,Healthy
M13_09_25_25_Ch27,2025-09-29 02:20:00,SSS,Male,VEH,0.0,0.0,784,0,Healthy
M13_09_25_25_Ch27,2025-09-29 02:25:00,SSS,Male,VEH,0.0,0.0,785,0,Healthy
M13_09_25_25_Ch27,2025-09-29 02:30:00,SSS,Male,VEH,0.0,0.0,786,0,Healthy
M13_09_25_25_Ch27,2025-09-29 02:35:00,SSS,Male,VEH,0.0,0.0,787,1,Declining
M13_09_25_25_Ch27,2025-09-29 02:40:00,SSS,Male,VEH,0.0,0.0,788,1,Declining
M13_09_25_25_Ch27,2025-09-29 02:45:00,SSS,Male,VEH,0.0,0.0,789,1,Declining
M13_09_25_25_Ch27,2025-09-29 02:50:00,SSS,Male,VEH,0.0,0.0,790,1,Declining
M13_09_25_25_Ch27,2025-09-29 02:55:00,SSS,Male,VEH,0.0,0.0,791,1,Declining
M13_09_25_25_Ch27,2025-09-29 03:00:00,SSS,Male,VEH,0.0,0.0,792,1,Declining
M13_09_25_25_Ch27,2025-09-29 03:05:00,SSS,Male,VEH,0.0,0.0,793,1,Declining
M13_09_25_25_Ch27,2025-09-29 03:10:00,SSS,Male,VEH,0.0,0.0,794,1,Declining
M13_09_25_25_Ch27,2025-09-29 03:15:00,SSS,Male,VEH,0.0,0.0,795,1,Declining
M13_09_25_25_Ch27,2025-09-29 03:20:00,SSS,Male,VEH,0.0,0.0,796,1,Declining
M13_09_25_25_Ch27,2025-09-29 03:25:00,SSS,Male,VEH,0.0,0.0,797,1,Declining
M13_09_25_25_Ch27,2025-09-29 03:30:00,SSS,Male,VEH,0.0,0.0,798,1,Declining
M13_09_25_25_Ch27,2025-09-29 03:35:00,SSS,Male,VEH,0.0,0.0,799,1,Declining
M13_09_25_25_Ch27,2025-09-29 03:40:00,SSS,Male,VEH,0.0,0.0,800,1,Declining
M13_09_25_25_Ch27,2025-09-29 03:45:00,SSS,Male,VEH,0.0,0.0,801,1,Declining
M13_09_25_25_Ch27,2025-09-29 03:50:00,SSS,Male,VEH,0.0,0.0,802,1,Declining
M13_09_25_25_Ch27,2025-09-29 03:55:00,SSS,Male,VEH,0.0,0.0,803,1,Declining
M13_09_25_25_Ch27,2025-09-29 04:00:00,SSS,Male,VEH,0.0,0.0,804,1,Declining
M13_09_25_25_Ch27,2025-09-29 04:05:00,SSS,Male,VEH,0.0,0.0,805,1,Declining
M13_09_25_25_Ch27,2025-09-29 04:10:00,SSS,Male,VEH,0.0,0.0,806,1,Declining
M13_09_25_25_Ch27,2025-09-29 04:15:00,SSS,Male,VEH,0.0,0.0,807,1,Declining
M13_09_25_25_Ch27,2025-09-29 04:20:00,SSS,Male,VEH,0.0,0.0,808,1,Declining
M13_09_25_25_Ch27,2025-09-29 04:25:00,SSS,Male,VEH,0.0,0.0,809,1,Declining
M13_09_25_25_Ch27,2025-09-29 04:30:00,SSS,Male,VEH,0.0,0.0,810,1,Declining
M13_09_25_25_Ch27,2025-09-29 04:35:00,SSS,Male,VEH,0.0,0.0,811,1,Declining
M13_09_25_25_Ch27,2025-09-29 04:40:00,SSS,Male,VEH,0.0,0.0,812,1,Declining
M13_09_25_25_Ch27,2025-09-29 04:45:00,SSS,Male,VEH,0.0,0.0,813,1,Declining
M13_09_25_25_Ch27,2025-09-29 04:50:00,SSS,Male,VEH,0.0,0.0,814,1,Declining
M13_09_25_25_Ch27,2025-09-29 04:55:00,SSS,Male,VEH,0.0,0.0,815,1,Declining
M13_09_25_25_Ch27,2025-09-29 05:00:00,SSS,Male,VEH,0.0,0.0,816,1,Declining
M13_09_25_25_Ch27,2025-09-29 05:05:00,SSS,Male,VEH,0.0,0.0,817,1,Declining
M13_09_25_25_Ch27,2025-09-29 05:10:00,SSS,Male,VEH,0.0,0.0,818,1,Declining
M13_09_25_25_Ch27,2025-09-29 05:15:00,SSS,Male,VEH,0.0,0.0,819,1,Declining
M13_09_25_25_Ch27,2025-09-29 05:20:00,SSS,Male,VEH,0.0,0.0,820,1,Declining
M13_09_25_25_Ch27,2025-09-29 05:25:00,SSS,Male,VEH,0.0,0.0,821,1,Declining
M13_09_25_25_Ch27,2025-09-29 05:30:00,SSS,Male,VEH,0.0,0.0,822,1,Declining
M13_09_25_25_Ch27,2025-09-29 05:35:00,SSS,Male,VEH,0.0,0.0,823,1,Declining
M13_09_25_25_Ch27,2025-09-29 05:40:00,SSS,Male,VEH,0.0,0.0,824,1,Declining
M13_09_25_25_Ch27,2025-09-29 05:45:00,SSS,Male,VEH,0.0,0.0,825,1,Declining
M13_09_25_25_Ch27,2025-09-29 05:50:00,SSS,Male,VEH,0.0,0.0,826,1,Declining
M13_09_25_25_Ch27,2025-09-29 05:55:00,SSS,Male,VEH,0.0,0.0,827,1,Declining
M13_09_25_25_Ch27,2025-09-29 06:00:00,SSS,Male,VEH,0.0,0.0,828,1,Declining
M13_09_25_25_Ch27,2025-09-29 06:05:00,SSS,Male,VEH,0.0,0.0,829,1,Declining
M13_09_25_25_Ch27,2025-09-29 06:10:00,SSS,Male,VEH,0.0,0.0,830,1,Declining
M13_09_25_25_Ch27,2025-09-29 06:15:00,SSS,Male,VEH,0.0,0.0,831,1,Declining
M13_09_25_25_Ch27,2025-09-29 06:20:00,SSS,Male,VEH,0.0,0.0,832,1,Declining
M13_09_25_25_Ch27,2025-09-29 06:25:00,SSS,Male,VEH,0.0,0.0,833,1,Declining
M13_09_25_25_Ch27,2025-09-29 06:30:00,SSS,Male,VEH,0.0,0.0,834,1,Declining
M13_09_25_25_Ch27,2025-09-29 06:35:00,SSS,Male,VEH,0.0,0.0,835,1,Declining
M13_09_25_25_Ch27,2025-09-29 06:40:00,SSS,Male,VEH,0.0,0.0,836,1,Declining
M13_09_25_25_Ch27,2025-09-29 06:45:00,SSS,Male,VEH,0.0,0.0,837,1,Declining
M13_09_25_25_Ch27,2025-09-29 06:50:00,SSS,Male,VEH,0.0,0.0,838,1,Declining
M13_09_25_25_Ch27,2025-09-29 06:55:00,SSS,Male,VEH,0.0,0.0,839,1,Declining
M13_09_25_25_Ch27,2025-09-29 07:00:00,SSS,Male,VEH,0.0,0.0,840,1,Declining
M13_09_25_25_Ch27,2025-09-29 07:05:00,SSS,Male,VEH,0.0,0.0,841,1,Declining
M13_09_25_25_Ch27,2025-09-29 07:10:00,SSS,Male,VEH,0.0,0.0,842,1,Declining
M13_09_25_25_Ch27,2025-09-29 07:15:00,SSS,Male,VEH,0.0,0.0,843,1,Declining
M13_09_25_25_Ch27,2025-09-29 07:20:00,SSS,Male,VEH,0.0,0.0,844,1,Declining
M13_09_25_25_Ch27,2025-09-29 07:25:00,SSS,Male,VEH,0.0,0.0,845,1,Declining
M13_09_25_25_Ch27,2025-09-29 07:30:00,SSS,Male,VEH,0.0,0.0,846,1,Declining
M13_09_25_25_Ch27,2025-09-29 07:35:00,SSS,Male,VEH,0.0,0.0,847,1,Declining
M13_09_25_25_Ch27,2025-09-29 07:40:00,SSS,Male,VEH,0.0,0.0,848,1,Declining
M13_09_25_25_Ch27,2025-09-29 07:45:00,SSS,Male,VEH,0.0,0.0,849,1,Declining
